 Date , vix , uvxy 
09/10/19,17.77,"13,760.00"
09/10/19,18.64,"14,210.00"
10/10/19,19.28,"14,220.00"
10/10/19,19.8,"14,285.00"
10/10/19,17.56,"13,415.00"
10/10/19,17.57,"13,530.00"
11/10/19,17.35,"12,840.00"
11/10/19,17.44,"12,965.00"
11/10/19,15.11,"12,000.00"
11/10/19,15.58,"12,305.00"
14/10/19,15.66,"12,385.00"
14/10/19,16.5,"12,385.00"
14/10/19,14.51,"11,700.00"
14/10/19,14.57,"11,720.00"
15/10/19,13.94,"11,345.00"
15/10/19,14.43,"11,365.00"
15/10/19,13.39,"10,995.00"
15/10/19,13.54,"11,240.00"
16/10/19,13.94,"11,200.00"
16/10/19,14.26,"11,385.00"
16/10/19,13.6,"11,000.00"
16/10/19,13.68,"11,030.00"
17/10/19,13.79,"10,800.00"
17/10/19,14.18,"11,040.00"
17/10/19,13.31,"10,684.20"
17/10/19,13.79,"10,930.00"
18/10/19,14.2,"11,000.00"
18/10/19,15.16,"11,300.00"
18/10/19,13.78,"10,745.00"
18/10/19,14.25,"10,890.00"
21/10/19,14.24,"10,705.00"
21/10/19,14.63,"10,760.00"
21/10/19,14,"10,450.00"
21/10/19,14,"10,460.00"
22/10/19,13.99,"10,360.00"
22/10/19,14.61,"10,720.00"
22/10/19,13.7,"10,265.00"
22/10/19,14.46,"10,700.00"
23/10/19,14.83,"10,810.00"
23/10/19,15.12,"10,830.00"
23/10/19,14.01,"10,500.00"
23/10/19,14.01,"10,520.00"
24/10/19,13.98,"10,355.00"
24/10/19,14.34,"10,660.00"
24/10/19,13.4,"10,265.00"
24/10/19,13.71,"10,275.00"
25/10/19,13.53,"10,375.00"
25/10/19,13.79,"10,390.00"
25/10/19,12.62,"9,772.50"
25/10/19,12.65,"9,785.00"
28/10/19,13.01,"9,710.00"
28/10/19,13.14,"9,974.85"
28/10/19,12.66,"9,680.00"
28/10/19,13.11,"9,925.00"
29/10/19,13.16,"10,075.00"
29/10/19,13.52,"10,150.00"
29/10/19,13.07,"9,815.00"
29/10/19,13.2,"9,915.00"
30/10/19,13.23,"9,910.00"
30/10/19,13.77,"10,280.00"
30/10/19,12.27,"9,520.00"
30/10/19,12.33,"9,560.00"
31/10/19,12.21,"9,695.00"
31/10/19,13.95,"10,075.00"
31/10/19,12.19,"9,605.00"
31/10/19,13.22,"9,750.00"
01/11/19,12.99,"9,310.00"
01/11/19,13.12,"9,395.00"
01/11/19,12.25,"9,072.50"
01/11/19,12.3,"9,100.00"
04/11/19,12.68,"8,895.00"
04/11/19,13.13,"9,230.00"
04/11/19,12.44,"8,865.00"
04/11/19,12.83,"9,135.00"
05/11/19,12.85,"9,210.00"
05/11/19,13.28,"9,425.00"
05/11/19,12.25,"9,160.00"
05/11/19,13.1,"9,390.00"
06/11/19,13.18,"9,390.00"
06/11/19,13.39,"9,640.00"
06/11/19,12.6,"9,310.00"
06/11/19,12.62,"9,340.00"
07/11/19,12.59,"9,075.00"
07/11/19,12.89,"9,325.00"
07/11/19,12.26,"9,050.00"
07/11/19,12.73,"9,220.00"
08/11/19,12.98,"9,285.00"
08/11/19,13.05,"9,395.00"
08/11/19,12,"8,917.90"
08/11/19,12.07,"8,925.00"
11/11/19,13.15,"9,210.00"
11/11/19,13.49,"9,240.00"
11/11/19,12.66,"8,750.00"
11/11/19,12.69,"8,890.00"
12/11/19,12.64,"8,775.00"
12/11/19,13.1,"8,845.00"
12/11/19,12.36,"8,610.00"
12/11/19,12.68,"8,735.00"
13/11/19,12.91,"8,855.00"
13/11/19,13.9,"8,925.00"
13/11/19,12.88,"8,671.25"
13/11/19,13,"8,800.00"
14/11/19,13.16,"8,825.00"
14/11/19,13.81,"8,955.00"
14/11/19,12.93,"8,607.50"
14/11/19,13.05,"8,620.00"
15/11/19,12.95,"8,400.00"
15/11/19,12.97,"8,455.00"
15/11/19,11.92,"8,045.00"
15/11/19,12.05,"8,060.00"
18/11/19,12.39,"8,050.00"
18/11/19,13.1,"8,170.00"
18/11/19,12.32,"7,950.00"
18/11/19,12.46,"8,040.00"
19/11/19,12.33,"7,950.00"
19/11/19,13.01,"8,225.00"
19/11/19,12.16,"7,925.00"
19/11/19,12.86,"8,160.00"
20/11/19,13.42,"8,190.00"
20/11/19,14.17,"8,735.00"
20/11/19,12.61,"8,035.00"
20/11/19,12.78,"8,270.00"
21/11/19,13.35,"8,195.00"
21/11/19,13.86,"8,555.00"
21/11/19,12.49,"8,170.00"
21/11/19,13.13,"8,320.00"
22/11/19,12.82,"8,120.00"
22/11/19,13.25,"8,253.20"
22/11/19,12.33,"7,935.00"
22/11/19,12.34,"7,935.00"
25/11/19,12.51,"7,675.00"
25/11/19,12.59,"7,680.00"
25/11/19,11.73,"7,385.00"
25/11/19,11.87,"7,425.00"
26/11/19,11.88,"7,345.00"
26/11/19,12.04,"7,410.00"
26/11/19,11.42,"7,215.00"
26/11/19,11.54,"7,270.00"
27/11/19,11.55,"7,185.00"
27/11/19,11.79,"7,227.50"
27/11/19,11.44,"7,150.00"
27/11/19,11.75,"7,210.00"
29/11/19,12.5,"7,310.00"
29/11/19,12.83,"7,440.00"
29/11/19,12.12,"7,265.00"
29/11/19,12.62,"7,420.00"
02/12/19,12.69,"7,385.00"
02/12/19,15.27,"8,165.00"
02/12/19,12.55,"7,380.50"
02/12/19,14.91,"7,935.00"
03/12/19,14.68,"8,915.00"
03/12/19,17.99,"9,150.00"
03/12/19,14.61,"8,660.00"
03/12/19,15.96,"8,715.00"
04/12/19,16.38,"8,310.00"
04/12/19,16.4,"8,410.00"
04/12/19,14.12,"7,960.00"
04/12/19,14.8,"8,120.00"
05/12/19,14.46,"7,930.00"
05/12/19,15.37,"8,337.50"
05/12/19,14.17,"7,920.00"
05/12/19,14.52,"7,955.00"
06/12/19,14.37,"7,500.00"
06/12/19,14.47,"7,705.00"
06/12/19,13.19,"7,445.00"
06/12/19,13.62,"7,560.00"
09/12/19,14.25,"7,610.00"
09/12/19,16.07,"8,137.50"
09/12/19,12.25,"7,535.00"
09/12/19,15.86,"8,120.00"
10/12/19,15.8,"8,080.00"
10/12/19,16.9,"8,385.00"
10/12/19,14.93,"7,900.00"
10/12/19,15.68,"8,135.00"
11/12/19,15.57,"8,025.00"
11/12/19,15.97,"8,100.00"
11/12/19,14.98,"7,791.00"
11/12/19,14.99,"7,865.00"
12/12/19,14.94,"7,830.00"
12/12/19,15.55,"7,910.00"
12/12/19,13.6,"7,165.00"
12/12/19,13.94,"7,225.00"
13/12/19,13.18,"7,280.00"
13/12/19,14.35,"7,395.00"
13/12/19,12.54,"6,710.00"
13/12/19,12.63,"6,735.00"
16/12/19,12.47,"6,415.00"
16/12/19,12.53,"6,515.00"
16/12/19,11.71,"6,305.00"
16/12/19,12.14,"6,510.00"
17/12/19,12.23,"6,400.00"
17/12/19,12.47,"6,555.00"
17/12/19,11.9,"6,360.00"
17/12/19,12.29,"6,430.00"
18/12/19,12.24,"6,315.00"
18/12/19,12.7,"6,545.00"
18/12/19,11.93,"6,295.00"
18/12/19,12.58,"6,545.00"
19/12/19,12.55,"6,495.00"
19/12/19,12.78,"6,535.00"
19/12/19,12.43,"6,280.00"
19/12/19,12.5,"6,290.00"
20/12/19,12.55,"6,245.00"
20/12/19,12.61,"6,400.00"
20/12/19,12.04,"6,220.00"
20/12/19,12.51,"6,400.00"
23/12/19,12.81,"6,360.00"
23/12/19,12.9,"6,455.00"
23/12/19,12.41,"6,355.00"
23/12/19,12.61,"6,440.00"
24/12/19,12.65,"6,390.00"
24/12/19,12.84,"6,440.00"
24/12/19,12.56,"6,310.00"
24/12/19,12.67,"6,340.00"
26/12/19,12.74,"6,255.00"
26/12/19,12.75,"6,340.00"
26/12/19,11.72,"6,248.25"
26/12/19,12.65,"6,320.00"
27/12/19,12.61,"6,280.00"
27/12/19,13.72,"6,615.00"
27/12/19,11.89,"6,270.00"
27/12/19,13.43,"6,515.00"
30/12/19,13.74,"6,595.00"
30/12/19,15.14,"6,990.00"
30/12/19,13.44,"6,585.00"
30/12/19,14.82,"6,870.00"
31/12/19,14.84,"6,985.00"
31/12/19,15.39,"7,045.00"
31/12/19,13.75,"6,407.50"
31/12/19,13.78,"6,445.00"
02/01/20,13.46,"6,180.00"
02/01/20,13.72,"6,385.00"
02/01/20,12.42,"6,045.00"
02/01/20,12.47,"6,065.00"
03/01/20,15.01,"6,775.00"
03/01/20,16.2,"6,806.65"
03/01/20,13.13,"6,325.00"
03/01/20,14.02,"6,505.00"
06/01/20,15.45,"6,825.00"
06/01/20,16.39,"6,855.00"
06/01/20,13.54,"6,400.00"
06/01/20,13.85,"6,410.00"
07/01/20,13.84,"6,455.00"
07/01/20,14.46,"6,575.00"
07/01/20,13.39,"6,260.00"
07/01/20,13.79,"6,365.00"
08/01/20,15.16,"6,275.00"
08/01/20,15.24,"6,345.00"
08/01/20,12.83,"5,930.00"
08/01/20,13.45,"6,185.00"
09/01/20,12.95,"5,935.00"
09/01/20,13.24,"6,040.00"
09/01/20,12.53,"5,830.00"
09/01/20,12.54,"5,840.00"
10/01/20,12.42,"5,815.00"
10/01/20,12.87,"5,892.50"
10/01/20,12.09,"5,695.00"
10/01/20,12.56,"5,795.00"
13/01/20,12.84,"5,700.00"
13/01/20,13.09,"5,780.00"
13/01/20,12.32,"5,555.00"
13/01/20,12.32,"5,565.00"
14/01/20,12.72,"5,580.00"
14/01/20,13.82,"5,655.00"
14/01/20,12.05,"5,430.00"
14/01/20,12.39,"5,515.00"
15/01/20,12.79,"5,505.00"
15/01/20,12.83,"5,535.00"
15/01/20,11.95,"5,420.00"
15/01/20,12.42,"5,485.00"
16/01/20,12.2,"5,365.00"
16/01/20,12.42,"5,380.00"
16/01/20,11.78,"5,260.00"
16/01/20,12.32,"5,290.00"
17/01/20,12.21,"5,280.00"
17/01/20,12.48,"5,455.00"
17/01/20,11.75,"5,270.00"
17/01/20,12.1,"5,310.00"
21/01/20,13.23,"5,410.00"
21/01/20,13.33,"5,420.00"
21/01/20,12.32,"5,200.00"
21/01/20,12.85,"5,370.00"
22/01/20,12.45,"5,225.00"
22/01/20,13.01,"5,430.00"
22/01/20,12.31,"5,220.00"
22/01/20,12.91,"5,415.00"
23/01/20,13.26,"5,545.00"
23/01/20,14.15,"5,690.00"
23/01/20,12.94,"5,375.00"
23/01/20,12.98,"5,380.00"
24/01/20,12.75,"5,275.00"
24/01/20,15.98,"6,030.00"
24/01/20,12.62,"5,245.00"
24/01/20,14.56,"5,860.00"
27/01/20,17.42,"6,615.00"
27/01/20,19.02,"6,775.00"
27/01/20,16.82,"6,395.00"
27/01/20,18.23,"6,775.00"
28/01/20,16.94,"6,530.00"
28/01/20,18.03,"6,595.00"
28/01/20,15.69,"6,135.00"
28/01/20,16.28,"6,190.00"
29/01/20,15.68,"6,020.00"
29/01/20,16.65,"6,350.00"
29/01/20,14.94,"5,940.00"
29/01/20,16.39,"6,200.00"
30/01/20,17.82,"6,565.00"
30/01/20,18.39,"6,760.00"
30/01/20,15.3,"6,045.00"
30/01/20,15.49,"6,050.00"
31/01/20,16.25,"6,275.00"
31/01/20,19.99,"7,345.00"
31/01/20,16.18,"6,235.00"
31/01/20,18.84,"7,050.00"
03/02/20,18.64,"6,775.00"
03/02/20,18.88,"6,920.00"
03/02/20,17.1,"6,415.00"
03/02/20,17.97,"6,700.00"
04/02/20,16.45,"6,235.00"
04/02/20,16.46,"6,273.30"
04/02/20,15.63,"6,010.00"
04/02/20,16.05,"6,155.00"
05/02/20,16.29,"5,820.00"
05/02/20,16.32,"6,090.00"
05/02/20,15.02,"5,775.00"
05/02/20,15.15,"5,795.00"
06/02/20,15.13,"5,695.00"
06/02/20,15.66,"5,867.50"
06/02/20,14.7,"5,645.00"
06/02/20,14.96,"5,695.00"
07/02/20,15.07,"5,900.00"
07/02/20,16.16,"6,040.00"
07/02/20,14.81,"5,730.00"
07/02/20,15.47,"5,810.00"
10/02/20,15.88,"5,930.00"
10/02/20,16.43,"5,940.00"
10/02/20,15.01,"5,665.00"
10/02/20,15.04,"5,715.00"
11/02/20,14.91,"5,560.00"
11/02/20,15.27,"5,740.00"
11/02/20,14.38,"5,515.00"
11/02/20,15.18,"5,725.00"
12/02/20,14.86,"5,545.00"
12/02/20,14.88,"5,600.00"
12/02/20,13.73,"5,265.00"
12/02/20,13.74,"5,295.00"
13/02/20,14.43,"5,550.00"
13/02/20,15.44,"5,600.00"
13/02/20,14,"5,350.00"
13/02/20,14.15,"5,450.00"
14/02/20,14.12,"5,365.00"
14/02/20,14.54,"5,517.50"
14/02/20,13.38,"5,320.00"
14/02/20,13.68,"5,345.00"
18/02/20,14.98,"5,470.00"
18/02/20,15.49,"5,640.00"
18/02/20,14.53,"5,375.00"
18/02/20,14.83,"5,480.00"
19/02/20,14.66,"5,320.00"
19/02/20,14.74,"5,420.00"
19/02/20,14.21,"5,275.00"
19/02/20,14.38,"5,360.00"
20/02/20,14.54,"5,394.95"
20/02/20,17.21,"5,915.00"
20/02/20,14.49,"5,330.00"
20/02/20,15.56,"5,635.00"
21/02/20,17.33,"5,910.00"
21/02/20,18.21,"6,400.00"
21/02/20,16.19,"5,835.00"
21/02/20,17.08,"6,170.00"
24/02/20,22.25,"7,560.00"
24/02/20,26.35,"7,925.00"
24/02/20,22,"7,065.00"
24/02/20,25.03,"7,860.00"
25/02/20,22.19,"7,465.00"
25/02/20,30.25,"9,347.75"
25/02/20,22.19,"7,405.00"
25/02/20,27.85,"8,970.00"
26/02/20,26.63,"8,585.00"
26/02/20,29.57,"9,215.00"
26/02/20,24.76,"8,130.00"
26/02/20,27.56,"8,710.00"
27/02/20,28.95,"9,900.00"
27/02/20,39.31,"10,855.00"
27/02/20,27.79,"9,540.00"
27/02/20,39.16,"10,855.00"
28/02/20,42.02,"12,710.00"
28/02/20,49.48,"13,085.00"
28/02/20,39.37,"11,050.00"
28/02/20,40.11,"11,460.00"
02/03/20,34.86,"11,095.00"
02/03/20,43.77,"12,050.00"
02/03/20,31.5,"10,800.00"
02/03/20,33.42,"10,845.00"
03/03/20,33.64,"10,865.00"
03/03/20,41.06,"13,135.00"
03/03/20,24.93,"10,180.00"
03/03/20,36.82,"12,745.00"
04/03/20,34.44,"11,850.00"
04/03/20,35.58,"12,555.00"
04/03/20,30.3,"11,350.00"
04/03/20,31.99,"11,625.00"
05/03/20,33.61,"13,195.00"
05/03/20,42.84,"15,090.00"
05/03/20,33.54,"12,795.00"
05/03/20,39.62,"14,355.00"
06/03/20,41.46,"18,340.00"
06/03/20,54.39,"19,155.00"
06/03/20,40.84,"16,390.00"
06/03/20,41.94,"16,725.00"
09/03/20,41.94,"26,020.00"
09/03/20,62.12,"26,450.00"
09/03/20,41.94,"21,425.00"
09/03/20,54.46,"22,885.00"
10/03/20,49.68,"19,460.00"
10/03/20,55.66,"23,160.45"
10/03/20,43.56,"19,150.00"
10/03/20,47.3,"20,225.00"
11/03/20,52.24,"22,780.00"
11/03/20,55.82,"25,160.00"
11/03/20,49.98,"22,370.00"
11/03/20,53.9,"24,110.00"
12/03/20,61.46,"30,600.00"
12/03/20,76.83,"34,000.00"
12/03/20,59.91,"27,120.00"
12/03/20,75.47,"32,510.00"
13/03/20,71.31,"27,500.00"
13/03/20,77.57,"34,900.00"
13/03/20,55.17,"27,340.00"
13/03/20,57.83,"28,620.00"
16/03/20,57.83,"39,500.00"
16/03/20,83.56,"47,250.00"
16/03/20,57.83,"36,850.00"
16/03/20,82.69,"45,070.00"
17/03/20,82.69,"42,500.00"
17/03/20,84.83,"48,400.00"
17/03/20,70.37,"39,000.00"
17/03/20,75.91,"43,615.00"
18/03/20,69.37,"52,285.60"
18/03/20,85.47,"67,500.00"
18/03/20,69.37,"47,666.00"
18/03/20,76.45,"55,315.00"
19/03/20,80.62,"60,605.00"
19/03/20,84.26,"65,115.00"
19/03/20,68.57,"39,910.05"
19/03/20,72,"47,045.00"
20/03/20,67.86,"43,940.00"
20/03/20,69.51,"48,565.00"
20/03/20,57.42,"36,165.00"
20/03/20,66.04,"45,555.00"
23/03/20,74.08,"41,500.00"
23/03/20,76.74,"44,245.00"
23/03/20,60.46,"32,790.05"
23/03/20,61.59,"34,965.00"
24/03/20,58.76,"25,295.00"
24/03/20,61.88,"31,235.00"
24/03/20,36.24,"23,045.00"
24/03/20,61.67,"30,200.00"
25/03/20,61.44,"31,500.00"
25/03/20,68.86,"36,009.50"
25/03/20,58.03,"31,151.75"
25/03/20,63.95,"34,000.00"
26/03/20,65.67,"32,530.00"
26/03/20,67.06,"33,115.00"
26/03/20,57.66,"29,000.00"
26/03/20,61,"29,590.00"
27/03/20,64.95,"33,360.00"
27/03/20,69.1,"33,815.00"
27/03/20,61.8,"31,615.00"
27/03/20,65.54,"33,385.00"
30/03/20,66.3,"33,260.00"
30/03/20,67.69,"34,915.00"
30/03/20,56.6,"31,612.50"
30/03/20,57.08,"31,710.00"
31/03/20,56.69,"31,950.00"
31/03/20,58.75,"32,230.00"
31/03/20,50.88,"28,535.00"
31/03/20,53.54,"29,280.00"
01/04/20,57.38,"32,250.00"
01/04/20,60.59,"33,700.00"
01/04/20,52.76,"30,080.00"
01/04/20,57.06,"32,965.00"
02/04/20,54.46,"32,350.00"
02/04/20,57.24,"33,210.00"
02/04/20,50.45,"30,055.00"
02/04/20,50.91,"30,205.00"
03/04/20,51.11,"29,840.00"
03/04/20,52.29,"30,650.00"
03/04/20,46.74,"27,930.00"
03/04/20,46.8,"28,295.00"
06/04/20,44.17,"25,362.85"
06/04/20,45.73,"26,140.00"
06/04/20,43.45,"24,675.00"
06/04/20,45.24,"25,300.00"
07/04/20,44.83,"24,218.90"
07/04/20,47.51,"26,635.00"
07/04/20,43.51,"24,045.00"
07/04/20,46.7,"26,350.00"
08/04/20,45.9,"25,980.00"
08/04/20,47.28,"26,690.00"
08/04/20,42.53,"25,035.00"
08/04/20,43.35,"25,480.00"
09/04/20,43,"25,300.00"
09/04/20,45.73,"25,910.00"
09/04/20,41.39,"24,540.00"
09/04/20,41.67,"24,735.00"
13/04/20,44.6,"24,505.00"
13/04/20,45.04,"25,447.50"
13/04/20,41.17,"23,875.00"
13/04/20,41.17,"23,900.00"
14/04/20,40.24,"21,885.00"
14/04/20,40.57,"22,105.00"
14/04/20,37.31,"20,690.00"
14/04/20,37.76,"21,050.00"
15/04/20,39.4,"23,150.00"
15/04/20,43.23,"24,390.00"
15/04/20,39.34,"22,620.00"
15/04/20,40.84,"23,610.00"
16/04/20,41.92,"23,800.00"
16/04/20,43.02,"24,870.00"
16/04/20,39.87,"23,465.00"
16/04/20,40.11,"23,765.00"
17/04/20,39.5,"22,400.00"
17/04/20,40.26,"23,535.00"
17/04/20,37.63,"22,130.00"
17/04/20,38.15,"22,325.00"
20/04/20,40.68,"24,090.00"
20/04/20,43.83,"25,685.00"
20/04/20,39.88,"23,250.00"
20/04/20,43.83,"25,630.00"
21/04/20,44.28,"28,350.00"
21/04/20,47.77,"30,325.00"
21/04/20,43.77,"28,135.00"
21/04/20,45.41,"28,720.00"
22/04/20,44.91,"27,285.00"
22/04/20,45.07,"27,950.00"
22/04/20,41.41,"26,235.00"
22/04/20,41.98,"26,690.00"
23/04/20,41.3,"26,150.00"
23/04/20,42.47,"27,320.00"
23/04/20,39.06,"25,345.00"
23/04/20,41.38,"26,550.00"
24/04/20,41.91,"25,810.00"
24/04/20,42.08,"26,330.00"
24/04/20,35.6,"24,220.00"
24/04/20,35.93,"24,350.00"
27/04/20,36.29,"23,285.00"
27/04/20,36.44,"23,330.00"
27/04/20,32.51,"21,095.00"
27/04/20,33.29,"21,550.00"
28/04/20,33.21,"20,460.00"
28/04/20,35.39,"22,470.05"
28/04/20,30.54,"20,295.00"
28/04/20,33.57,"22,090.00"
29/04/20,32.48,"20,232.05"
29/04/20,33.19,"20,325.00"
29/04/20,30.71,"19,355.00"
29/04/20,31.23,"20,060.00"
30/04/20,30.99,"20,655.00"
30/04/20,35.94,"22,110.00"
30/04/20,30.93,"20,655.00"
30/04/20,34.15,"20,965.00"
01/05/20,38.17,"23,625.00"
01/05/20,39.57,"24,515.00"
01/05/20,36.59,"23,020.05"
01/05/20,37.19,"23,800.00"
04/05/20,39.13,"25,000.00"
04/05/20,40.32,"25,340.00"
04/05/20,35.53,"22,890.00"
04/05/20,35.97,"22,990.00"
05/05/20,34.82,"21,730.00"
05/05/20,36.22,"21,825.00"
05/05/20,31.95,"20,655.00"
05/05/20,33.61,"21,590.00"
06/05/20,32.69,"21,025.00"
06/05/20,35.69,"22,085.00"
06/05/20,31.68,"20,765.05"
06/05/20,34.12,"22,025.00"
07/05/20,32.12,"20,885.00"
07/05/20,32.28,"21,090.05"
07/05/20,30.37,"20,310.00"
07/05/20,31.44,"20,635.00"
08/05/20,30.14,"19,720.00"
08/05/20,30.39,"19,950.00"
08/05/20,27.89,"18,500.00"
08/05/20,27.98,"18,525.00"
11/05/20,28.46,"19,150.00"
11/05/20,31.46,"19,285.00"
11/05/20,26.97,"16,540.00"
11/05/20,27.57,"16,665.00"
12/05/20,28.47,"15,880.00"
12/05/20,33.04,"19,200.00"
12/05/20,26,"15,710.00"
12/05/20,33.04,"19,200.00"
13/05/20,32.74,"19,435.55"
13/05/20,37.42,"23,355.00"
13/05/20,30.77,"18,840.00"
13/05/20,35.28,"22,030.00"
14/05/20,35.16,"23,740.00"
14/05/20,39.28,"24,815.00"
14/05/20,32.33,"20,375.00"
14/05/20,32.61,"20,375.00"
15/05/20,32.5,"21,790.00"
15/05/20,35.13,"22,305.00"
15/05/20,31.04,"19,595.00"
15/05/20,31.89,"19,615.00"
18/05/20,30.71,"17,645.00"
18/05/20,31.08,"18,215.00"
18/05/20,28.35,"17,330.00"
18/05/20,29.3,"17,720.00"
19/05/20,28.73,"17,825.00"
19/05/20,30.74,"19,085.00"
19/05/20,28.37,"17,245.00"
19/05/20,30.53,"19,000.00"
20/05/20,29.52,"17,695.00"
20/05/20,29.83,"18,278.95"
20/05/20,27.83,"17,175.00"
20/05/20,27.99,"17,250.00"
21/05/20,28.97,"17,270.00"
21/05/20,30.2,"18,460.00"
21/05/20,27.67,"16,917.15"
21/05/20,29.53,"17,855.00"
22/05/20,31.36,"18,105.00"
22/05/20,31.55,"18,545.00"
22/05/20,28.03,"17,560.00"
22/05/20,28.16,"17,640.00"
26/05/20,27.72,"16,400.00"
26/05/20,28.58,"17,485.00"
26/05/20,27.18,"16,340.00"
26/05/20,28.01,"17,330.00"
27/05/20,27.62,"16,648.90"
27/05/20,30.53,"18,425.05"
27/05/20,25.92,"16,555.00"
27/05/20,27.62,"16,730.00"
28/05/20,27.82,"17,010.00"
28/05/20,29.89,"17,990.00"
28/05/20,27.43,"16,735.00"
28/05/20,28.59,"17,690.00"
29/05/20,29.3,"17,855.00"
29/05/20,30.16,"18,425.00"
29/05/20,27.29,"16,765.00"
29/05/20,27.51,"16,785.00"
01/06/20,28.94,"17,390.00"
01/06/20,30.6,"17,500.00"
01/06/20,28.11,"16,770.00"
01/06/20,28.23,"16,925.00"
02/06/20,28.4,"16,800.00"
02/06/20,28.52,"17,110.00"
02/06/20,26.66,"16,205.00"
02/06/20,26.84,"16,245.00"
03/06/20,26.75,"15,735.00"
03/06/20,26.98,"15,870.00"
03/06/20,25.04,"15,070.00"
03/06/20,25.66,"15,200.00"
04/06/20,26.23,"15,310.00"
04/06/20,26.43,"15,532.50"
04/06/20,24.38,"14,330.00"
04/06/20,25.81,"14,990.00"
05/06/20,24.79,"13,619.95"
05/06/20,25.09,"14,070.00"
05/06/20,23.54,"13,520.00"
05/06/20,24.52,"13,775.00"
08/06/20,25.56,"13,715.00"
08/06/20,25.98,"14,430.00"
08/06/20,24.65,"13,620.00"
08/06/20,25.81,"14,235.00"
09/06/20,25.93,"14,840.00"
09/06/20,27.7,"15,440.00"
09/06/20,25.71,"14,687.00"
09/06/20,27.57,"15,295.00"
10/06/20,26.73,"15,440.00"
10/06/20,29.01,"15,870.65"
10/06/20,26.06,"14,259.85"
10/06/20,27.57,"15,170.00"
11/06/20,30.45,"17,665.00"
11/06/20,42.58,"23,325.00"
11/06/20,29.49,"16,620.00"
11/06/20,40.79,"22,780.00"
12/06/20,37.68,"19,975.00"
12/06/20,44.16,"25,500.00"
12/06/20,34.97,"19,150.00"
12/06/20,36.09,"20,230.00"
15/06/20,44.09,"22,900.00"
15/06/20,44.44,"23,979.95"
15/06/20,34.28,"19,135.00"
15/06/20,34.4,"19,400.00"
16/06/20,34.28,"17,500.00"
16/06/20,37.45,"20,375.00"
16/06/20,31.73,"17,316.50"
16/06/20,33.67,"18,845.00"
17/06/20,33.28,"18,540.00"
17/06/20,35.17,"19,625.00"
17/06/20,32.25,"18,410.00"
17/06/20,33.47,"18,765.00"
18/06/20,33.83,"19,260.00"
18/06/20,36.25,"19,564.95"
18/06/20,32.24,"18,305.00"
18/06/20,32.94,"18,345.00"
19/06/20,32.07,"17,635.00"
19/06/20,35.12,"19,710.00"
19/06/20,30.4,"17,440.00"
19/06/20,35.12,"18,750.00"
22/06/20,35.22,"18,940.00"
22/06/20,35.39,"19,325.00"
22/06/20,31.64,"17,250.00"
22/06/20,31.77,"17,360.00"
23/06/20,31.71,"16,165.00"
23/06/20,31.71,"17,040.00"
23/06/20,29.26,"16,100.00"
23/06/20,31.37,"16,810.00"
24/06/20,31.05,"17,755.00"
24/06/20,37.12,"19,710.00"
24/06/20,30.95,"17,020.00"
24/06/20,33.84,"18,545.00"
25/06/20,36.59,"19,006.65"
25/06/20,36.93,"19,570.65"
25/06/20,31.59,"17,420.00"
25/06/20,32.22,"17,450.00"
26/06/20,33.01,"17,525.00"
26/06/20,36.25,"19,375.00"
26/06/20,31.04,"17,465.00"
26/06/20,34.73,"19,070.00"
29/06/20,35.05,"18,600.00"
29/06/20,36.31,"19,520.00"
29/06/20,31.78,"17,650.00"
29/06/20,31.78,"17,690.00"
30/06/20,32.54,"17,910.00"
30/06/20,32.94,"17,990.00"
30/06/20,29.56,"16,135.00"
30/06/20,30.43,"16,385.00"
01/07/20,30.96,"15,955.00"
01/07/20,31.76,"16,375.00"
01/07/20,28.2,"15,465.00"
01/07/20,28.62,"15,655.00"
02/07/20,28.33,"14,675.00"
02/07/20,28.44,"15,394.80"
02/07/20,25.9,"14,304.95"
02/07/20,27.68,"15,185.00"
06/07/20,27.76,"14,465.00"
06/07/20,28.33,"15,455.00"
06/07/20,24.92,"14,420.00"
06/07/20,27.94,"15,180.00"
07/07/20,28.77,"15,400.00"
07/07/20,29.63,"16,045.00"
07/07/20,27.25,"14,765.00"
07/07/20,29.43,"15,975.00"
08/07/20,28.95,"15,580.00"
08/07/20,30.2,"16,390.00"
08/07/20,27.24,"15,310.00"
08/07/20,28.08,"15,365.00"
09/07/20,28.18,"15,400.00"
09/07/20,31.48,"16,760.00"
09/07/20,26.11,"15,220.00"
09/07/20,29.26,"15,750.00"
10/07/20,30.86,"15,880.00"
10/07/20,30.91,"16,390.00"
10/07/20,27.13,"15,070.00"
10/07/20,27.29,"15,115.00"
13/07/20,27.85,"14,825.00"
13/07/20,32.45,"17,345.00"
13/07/20,26.87,"14,790.00"
13/07/20,32.19,"17,280.00"
14/07/20,31.14,"17,260.00"
14/07/20,33.67,"17,810.00"
14/07/20,29.21,"15,695.00"
14/07/20,29.52,"15,765.00"
15/07/20,29.15,"15,035.00"
15/07/20,30.09,"16,090.00"
15/07/20,27.17,"15,005.00"
15/07/20,27.76,"15,115.00"
16/07/20,28.41,"15,585.00"
16/07/20,29.29,"15,645.00"
16/07/20,26.98,"14,625.00"
16/07/20,28,"14,750.00"
17/07/20,27.15,"14,512.50"
17/07/20,27.54,"14,720.00"
17/07/20,25.41,"13,905.00"
17/07/20,25.68,"13,975.00"
